"Step","afl_3_schedule_all - lambdas.2","afl_3_schedule_all - lambdas.2__MIN","afl_3_schedule_all - lambdas.2__MAX","afl_2_schedule_all - lambdas.2","afl_2_schedule_all - lambdas.2__MIN","afl_2_schedule_all - lambdas.2__MAX","afl_1_schedule_all - lambdas.2","afl_1_schedule_all - lambdas.2__MIN","afl_1_schedule_all - lambdas.2__MAX"
"1","0.10066755217464912","0.10066755217464912","0.10066755217464912","0.10011559086464632","0.10011559086464632","0.10011559086464632","0.10060556763693056","0.10060556763693056","0.10060556763693056"
"2","0.10131240477643338","0.10131240477643338","0.10131240477643338","0.10028838339305869","0.10028838339305869","0.10028838339305869","0.10102438497114546","0.10102438497114546","0.10102438497114546"
"3","0.10193685967707877","0.10193685967707877","0.10193685967707877","0.10049281085244516","0.10049281085244516","0.10049281085244516","0.10112754390048155","0.10112754390048155","0.10112754390048155"
"4","0.10242313708869706","0.10242313708869706","0.10242313708869706","0.10065671218745138","0.10065671218745138","0.10065671218745138","0.10091730887204864","0.10091730887204864","0.10091730887204864"
"5","0.10264401996467763","0.10264401996467763","0.10264401996467763","0.10068016269838545","0.10068016269838545","0.10068016269838545","0.10050912508972026","0.10050912508972026","0.10050912508972026"
"6","0.1025962445040407","0.1025962445040407","0.1025962445040407","0.10051766603334082","0.10051766603334082","0.10051766603334082","0.10000960365528624","0.10000960365528624","0.10000960365528624"
"7","0.10235652978050312","0.10235652978050312","0.10235652978050312","0.10020289694785034","0.10020289694785034","0.10020289694785034","0.09948031553587071","0.09948031553587071","0.09948031553587071"
"8","0.1020052567615254","0.1020052567615254","0.1020052567615254","0.09979495388887856","0.09979495388887856","0.09979495388887856","0.0989534201072768","0.0989534201072768","0.0989534201072768"
"9","0.10159847969932831","0.10159847969932831","0.10159847969932831","0.0993415218547822","0.0993415218547822","0.0993415218547822","0.0984451174855572","0.0984451174855572","0.0984451174855572"
"10","0.1011694086816144","0.1011694086816144","0.1011694086816144","0.09887193423131728","0.09887193423131728","0.09887193423131728","0.09796267959538948","0.09796267959538948","0.09796267959538948"
"11","0.10073674251387013","0.10073674251387013","0.10073674251387013","0.09840462610662874","0.09840462610662874","0.09840462610662874","0.09750857803080529","0.09750857803080529","0.09750857803080529"
"12","0.10031067322156309","0.10031067322156309","0.10031067322156309","0.09795096892161198","0.09795096892161198","0.09795096892161198","0.09708333629731966","0.09708333629731966","0.09708333629731966"
"13","0.099897489198766","0.099897489198766","0.099897489198766","0.0975165522690527","0.0975165522690527","0.0975165522690527","0.09668634634966586","0.09668634634966586","0.09668634634966586"
"14","0.09950056062225773","0.09950056062225773","0.09950056062225773","0.09710400910194691","0.09710400910194691","0.09710400910194691","0.09631666848952881","0.09631666848952881","0.09631666848952881"
"15","0.09912193019729337","0.09912193019729337","0.09912193019729337","0.09671404242715308","0.09671404242715308","0.09671404242715308","0.0959729575188482","0.0959729575188482","0.0959729575188482"
"16","0.09876239490365663","0.09876239490365663","0.09876239490365663","0.09634637900298731","0.09634637900298731","0.09634637900298731","0.09565358235007679","0.09565358235007679","0.09565358235007679"
"17","0.09842199395557201","0.09842199395557201","0.09842199395557201","0.09600039820022138","0.09600039820022138","0.09600039820022138","0.09535717905644132","0.09535717905644132","0.09535717905644132"
"18","0.09810032461633611","0.09810032461633611","0.09810032461633611","0.0956752832819411","0.0956752832819411","0.0956752832819411","0.09508221084236392","0.09508221084236392","0.09508221084236392"
"19","0.0977967379820524","0.0977967379820524","0.0977967379820524","0.09537011762439841","0.09537011762439841","0.09537011762439841","0.09482710112075643","0.09482710112075643","0.09482710112075643"
"20","0.09751053267169593","0.09751053267169593","0.09751053267169593","0.09508400286162708","0.09508400286162708","0.09508400286162708","0.0945904053716751","0.0945904053716751","0.0945904053716751"
"21","0.09724092753603172","0.09724092753603172","0.09724092753603172","0.09481603255744847","0.09481603255744847","0.09481603255744847","0.09437076919762039","0.09437076919762039","0.09437076919762039"
"22","0.09698715042068423","0.09698715042068423","0.09698715042068423","0.09456525778157547","0.09456525778157547","0.09456525778157547","0.09416694589450351","0.09416694589450351","0.09416694589450351"
"23","0.09674842822115334","0.09674842822115334","0.09674842822115334","0.09433077556344682","0.09433077556344682","0.09433077556344682","0.09397775952859067","0.09397775952859067","0.09397775952859067"
"24","0.09652398407393811","0.09652398407393811","0.09652398407393811","0.0941116679020036","0.0941116679020036","0.0941116679020036","0.0938021449517117","0.0938021449517117","0.0938021449517117"
"25","0.09631303681610565","0.09631303681610565","0.09631303681610565","0.09390700329320706","0.09390700329320706","0.09390700329320706","0.09363910848423602","0.09363910848423602","0.09363910848423602"
"26","0.09611482609161252","0.09611482609161252","0.09611482609161252","0.09371586895106879","0.09371586895106879","0.09371586895106879","0.09348774357808279","0.09348774357808279","0.09348774357808279"
"27","0.09592858973372986","0.09592858973372986","0.09592858973372986","0.09353739509081356","0.09353739509081356","0.09353739509081356","0.09334717161730874","0.09334717161730874","0.09334717161730874"
"28","0.09575364506048174","0.09575364506048174","0.09575364506048174","0.09337075887505676","0.09337075887505676","0.09337075887505676","0.0932165690949465","0.0932165690949465","0.0932165690949465"
"29","0.09558929081987176","0.09558929081987176","0.09558929081987176","0.0932151933984177","0.0932151933984177","0.0932151933984177","0.09309517914495004","0.09309517914495004","0.09309517914495004"
"30","0.09543487676546566","0.09543487676546566","0.09543487676546566","0.09306999592659176","0.09306999592659176","0.09306999592659176","0.09298231828196826","0.09298231828196826","0.09298231828196826"
"31","0.09528976769172914","0.09528976769172914","0.09528976769172914","0.09293449010513365","0.09293449010513365","0.09293449010513365","0.09287735126736645","0.09287735126736645","0.09287735126736645"
"32","0.09515338066916382","0.09515338066916382","0.09515338066916382","0.09280803843236082","0.09280803843236082","0.09280803843236082","0.09277968522164722","0.09277968522164722","0.09277968522164722"
"33","0.09502515983455488","0.09502515983455488","0.09502515983455488","0.09269001623763544","0.09269001623763544","0.09269001623763544","0.09268878420537689","0.09268878420537689","0.09268878420537689"
"34","0.09490458024516722","0.09490458024516722","0.09490458024516722","0.09257981240775597","0.09257981240775597","0.09257981240775597","0.09260412883524514","0.09260412883524514","0.09260412883524514"
"35","0.09479115625360157","0.09479115625360157","0.09479115625360157","0.09247688290896086","0.09247688290896086","0.09247688290896086","0.0925252181850635","0.0925252181850635","0.0925252181850635"
"36","0.09468442228140099","0.09468442228140099","0.09468442228140099","0.09238071291463983","0.09238071291463983","0.09238071291463983","0.09245161345272325","0.09245161345272325","0.09245161345272325"
"37","0.09458394243143904","0.09458394243143904","0.09458394243143904","0.09229082763338449","0.09229082763338449","0.09229082763338449","0.0923828997737134","0.0923828997737134","0.0923828997737134"
"38","0.09448932512844213","0.09448932512844213","0.09448932512844213","0.09220678235202069","0.09220678235202069","0.09220678235202069","0.09231869954011748","0.09231869954011748","0.09231869954011748"
"39","0.09440018983919761","0.09440018983919761","0.09440018983919761","0.09212816115229673","0.09212816115229673","0.09212816115229673","0.09225867625074147","0.09225867625074147","0.09225867625074147"
"40","0.09431617994867096","0.09431617994867096","0.09431617994867096","0.0920545856304023","0.0920545856304023","0.0920545856304023","0.09220252767234498","0.09220252767234498","0.09220252767234498"
"41","0.09423696385441438","0.09423696385441438","0.09423696385441438","0.09198570678108711","0.09198570678108711","0.09198570678108711","0.092149982852321","0.092149982852321","0.092149982852321"
"42","0.0941622324640172","0.0941622324640172","0.0941622324640172","0.0919211986427063","0.0919211986427063","0.0919211986427063","0.09210078300524648","0.09210078300524648","0.09210078300524648"
"43","0.09409168882916452","0.09409168882916452","0.09409168882916452","0.09186075773473483","0.09186075773473483","0.09186075773473483","0.09205467568126746","0.09205467568126746","0.09205467568126746"
"44","0.09402506403852813","0.09402506403852813","0.09402506403852813","0.09180410388048373","0.09180410388048373","0.09180410388048373","0.09201143482994763","0.09201143482994763","0.09201143482994763"
"45","0.09396211878313293","0.09396211878313293","0.09396211878313293","0.0917509743456743","0.0917509743456743","0.0917509743456743","0.09197085771061068","0.09197085771061068","0.09197085771061068"
"46","0.0939026201215368","0.0939026201215368","0.0939026201215368","0.09170112607852933","0.09170112607852933","0.09170112607852933","0.09193275163545665","0.09193275163545665","0.09193275163545665"
"47","0.09384634814523225","0.09384634814523225","0.09384634814523225","0.09165432866677897","0.09165432866677897","0.09165432866677897","0.09189693530768224","0.09189693530768224","0.09189693530768224"
"48","0.09379310547860263","0.09379310547860263","0.09379310547860263","0.09161036928461284","0.09161036928461284","0.09161036928461284","0.09186324246989848","0.09186324246989848","0.09186324246989848"
"49","0.0937427035313073","0.0937427035313073","0.0937427035313073","0.09156905489884117","0.09156905489884117","0.09156905489884117","0.09183152275588227","0.09183152275588227","0.09183152275588227"
"50","0.09369496272441472","0.09369496272441472","0.09369496272441472","0.0915301989025203","0.0915301989025203","0.0915301989025203","0.09180163464810753","0.09180163464810753","0.09180163464810753"